,lat,lon,customers_cnt_home,h3_index,h3_children_index
49,55.7061490889872,37.58729356453759,1214.649399194349,8911aa7809bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
50,55.67662956558925,37.5735378845114,3503.528814641109,8911aa7b327ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
51,55.68237155577629,37.56949755314074,1338.1141197996442,8911aa786c3ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
52,55.6961371419105,37.56967216239395,1105.748298801298,8911aa7844bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
53,55.68921648201993,37.594272820552526,3674.8143777343707,8911aa7862bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
54,55.69841957390531,37.57793188382039,1149.2217919721766,8911aa786b7ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
55,55.69267761913833,37.581972896034046,1120.0945515476878,8911aa786abffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
56,55.69356046964861,37.56655344628334,753.1782691854722,8911aa78697ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
57,55.68406391321575,37.5880325584772,2587.977048462405,8911aa78673ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
58,55.68553644844459,37.56233849546383,1311.5952889654084,8911aa7b16fffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
59,55.69208791477581,37.59225325806565,1519.1812188563538,8911aa78623ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
60,55.81273853388327,37.65062169169966,3017.9298959223943,8911aa635c3ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
61,55.802138903168576,37.64324142996853,640.3645544070422,8911aa63407ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
62,55.81848050281055,37.646576165539045,1273.3386149750352,8911aa6359bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
63,55.79897269394304,37.65041936683952,920.3338504275006,8911aa63477ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
64,55.81332792610775,37.64030701849047,1144.6570751892343,8911aa71b6bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
65,55.79352528224177,37.64930746665034,887.0766281517784,8911aa6347bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
66,55.7938204606653,37.64415251266556,1273.3386149750352,8911aa63447ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
67,55.81531468177513,37.653756896623314,1436.1468468999756,8911aa635c7ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
68,55.815609570222186,37.64859905299247,1301.8137530019605,8911aa635d7ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
69,55.82620913322816,37.65598344207188,1729.1581908716976,8911aa635b3ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
70,55.80243363009682,37.6380856111562,1410.932220860866,8911aa63417ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
71,55.80471509790743,37.64637517340413,601.0210430873971,8911aa63433ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
72,55.82333806032067,37.65800620986017,2091.075021519262,8911aa635bbffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
73,55.80986739381392,37.652644081701474,1813.0620326914932,8911aa635cbffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
74,55.81501956471428,37.65891488582504,1256.8186875701012,8911aa6351bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
75,55.79926779985019,37.64526369074084,628.4093437850506,8911aa6340fffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
76,55.81818576490287,37.65173429777891,906.204965146965,8911aa6358bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
77,55.80788079873312,37.63919616258488,1030.1044206839692,8911aa634a3ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
78,55.81590423007714,37.64344135500994,1231.3866940651371,8911aa71b6fffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
79,55.825618960023,37.66630245813127,2320.8324329273555,8911aa635afffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
80,55.80184394776157,37.64839739441201,335.1806323474742,8911aa6343bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
81,55.81789079837174,37.65689257563953,1043.798571032796,8911aa63513ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
82,55.81759560319541,37.66205099904348,1279.2075365531036,8911aa63503ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
83,55.807291261468094,37.64950939061888,1062.9269080279826,8911aa63437ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
84,55.796691620804346,37.64213046071296,466.6879491893821,8911aa6340bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
85,55.82274758603615,37.66832464823742,1462.883045200066,8911aa63533ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
86,55.79698642030302,37.636975364080165,1110.9651179818034,8911aa6341bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
87,55.81214822732896,37.6609369473026,1906.7474104747366,8911aa63557ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
88,55.80699615003426,37.65466622303873,1391.151781468116,8911aa63427ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
89,55.80758614436047,37.64435270377514,1223.7788327602334,8911aa634afffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
90,55.8239276198604,37.6476883537454,879.2513993810203,8911aa63597ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
91,55.796396592867886,37.64728570295451,383.2188423012951,8911aa63473ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
92,55.82046688363639,37.66002872883709,1089.0110039305098,8911aa63517ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
93,55.82017161031495,37.66518758648468,2287.792578117488,8911aa63507ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
94,55.82135133162831,37.64455302929858,2506.4642487670076,8911aa63593ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
95,55.80500990280292,37.64121892059681,1035.9733422620377,8911aa634abffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
96,55.812443494908194,37.65577924674062,1951.0903735090328,8911aa635cfffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
97,55.826503876776094,37.65082415242673,2879.0320852414375,8911aa6264bffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
98,55.82076192828128,37.654870016705225,1016.6276378009968,8911aa6358fffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
99,55.82304293753239,37.66316535630473,2282.1410240052737,8911aa635abffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
100,55.82363295442276,37.65284720898124,1449.4062623170935,8911aa63587ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
101,55.79956267728823,37.64010816022344,484.29471392358795,8911aa63403ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
102,55.825914160984354,37.661142877332566,2883.162067092671,8911aa635a3ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
103,55.810457087100616,37.6423299854842,1186.1742611674233,8911aa634a7ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
104,55.804420064501805,37.65153157181507,800.5643767417299,8911aa63423ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
105,55.82105674427134,37.64971145016656,1624.1697048640256,8911aa63583ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
106,55.81303334427587,37.64546428225714,1748.5038953327385,8911aa635d3ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
107,55.81877501211654,37.64141817899742,1498.9660445318952,8911aa71b67ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
108,55.809572204322194,37.65780134817168,1549.8300315418232,8911aa63553ffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
109,55.81016235473282,37.64748696077985,650.7981927680531,8911aa635dbffff,"['8a11aa7862dffff', '8a11aa7862d7fff', '8a11aa7862cffff', '8a11aa7862c7fff', '8a11aa7862e7fff', '8a11aa7862effff', '8a11aa7862f7fff']"
