name,lat,lon,address,region,adm_zone
Почта Банк,55.708489,37.620804,"г. Москва, ул. Большая Тульская, д. 2",Даниловский,ЮАО
Почта Банк,55.712192,37.607044,"г. Москва, ул. Шаболовка, д. 69/32",Даниловский,ЮАО
Почта Банк,55.866393,37.678567,"г. Москва, ул. Менжинского, д. 5",Бабушкинский,СВАО
Почта Банк,55.790871,37.790133,"г. Москва, ул. 6-я Парковая, д. 13",Измайлово,ВАО
Почта Банк,55.728095,37.638639,"г. Москва, ул. Дубининская, д. 11, стр. 2",Замоскворечье,ЦАО
Почта Банк,55.877949,37.716966,"г. Москва, ул. Лосевская, д. 22",Ярославский,СВАО
Почта Банк,55.825404,37.435448,"г. Москва, ш. Волоколамское, д. 92, корп. 2",Покровское-Стрешнево,СЗАО
Почта Банк,55.708489,37.620804,"г. Москва, ул. Большая Тульская, д. 2",Даниловский,ЮАО
Почта Банк,55.866393,37.678567,"г. Москва, ул. Менжинского, д. 5",Бабушкинский,СВАО
Почта Банк,55.708368,37.48055,"г. Москва, ул. Веерная, д. 3, корп. 1",Очаково-Матвеевское,ЗАО
Почта Банк,55.752767,37.791767,"г. Москва, ул. 3-я Владимирская, д. 31/33",Перово,ВАО
Почта Банк,55.605308,37.530861,"г. Москва, ул. Тарусская, д. 14, корп. 1",Ясенево,ЮЗАО
Почта Банк,55.850431,37.451338,"г. Москва, бул. Химкинский, д. 1",Южное Тушино,СЗАО
Почта Банк,55.61876,37.592877,"г. Москва, ул. Чертановская д. 32, стр. 4",Чертаново Центральное,ЮАО
Почта Банк,55.730678,37.721874,"г. Москва, ул. Нижегородская, д. 92, корп. 1",Нижегородский,ЮВАО
Почта Банк,55.595991,37.593589,"г. Москва, ул. Академика Янгеля, д. 4, корп. 2",Чертаново Южное,ЮАО
Почта Банк,55.804602,37.762087,"г. Москва, ш. Щелковское, д. 10",Северное Измайлово,ВАО
Почта Банк,55.706645,37.666026,"г. Москва, ул. Сайкина, д. 2",Даниловский,ЮАО
Почта Банк,55.72474,37.580153,"г. Москва, просп. Комсомольский, д. 31",Хамовники,ЦАО
Почта Банк,55.677844,37.564482,"г. Москва, просп. Нахимовский, д. 42",Академический,ЮЗАО
Почта Банк,55.848791,37.35219,"г. Москва, пер. 3-й Митинский, д. 1",Митино,СЗАО
Почта Банк,55.703455,37.816831,"г. Москва, ул. Ташкентская, д. 15/22",Выхино-Жулебино,ЮВАО
Почта Банк,55.892752,37.529053,"г. Москва, ул. Клязьминская, д. 19",Дмитровский,САО
Почта Банк,55.658884,37.409326,"г. Москва, ул. Богданова, д. 6",Солнцево,ЗАО
Почта Банк,55.728095,37.638639,"г. Москва, ул. Дубининская, д. 11, стр. 2",Замоскворечье,ЦАО
Почта Банк,55.772922,37.585966,"г. Москва, ул. Большая Грузинская, д. 62",Пресненский,ЦАО
Почта Банк,55.679753,37.726383,"г. Москва, ул. Шоссейная, д. 35",Печатники,ЮВАО
Почта Банк,55.61149,37.719436,"г. Москва, бул. Ореховый, д. 13",Орехово-Борисово Северное,ЮАО
Почта Банк,55.653646,37.764533,"г. Москва, ул. Братиславская, д. 26",Марьино,ЮВАО
Почта Банк,55.890412,37.596432,"г. Москва, ул. Мурановская, д. 3",Бибирево,СВАО
Почта Банк,55.605308,37.530861,"г. Москва, ул. Тарусская, д. 14, корп. 1",Ясенево,ЮЗАО
Почта Банк,55.72474,37.580153,"г. Москва, просп. Комсомольский, д. 31",Хамовники,ЦАО
Почта Банк,55.786549,37.593534,"г. Москва, ул. Новослободская, д. 49/2",Тверской,ЦАО
Почта Банк,55.605583,37.742953,"г. Москва, ул. Ясеневая, д. 36",Орехово-Борисово Южное,ЮАО
Почта Банк,55.698534,37.746623,"г. Москва ул. 7-я Текстильщиков, д. 4",Текстильщики,ЮВАО
Почта Банк,55.745228,37.681223,"г. Москва, ул. Рабочая, д. 4",Таганский,ЦАО
Почта Банк,55.680653,37.672118,"г. Москва, ул. Судостроительная, д. 13",Нагатинский Затон,ЮАО
Почта Банк,55.698062,37.496943,"г. Москва, ул. Винницкая, д. 1",Раменки,ЗАО
Почта Банк,55.826131,37.514348,"г. Москва, ул. Клары Цеткин, д. 31",Войковский,САО
Почта Банк,55.794887,37.712812,"г. Москва, пл. Преображенская, д. 8",Преображенское,ВАО
Почта Банк,55.61893,37.706583,"г. Москва, ул. Шипиловская, д. 13, корп. 2",Орехово-Борисово Северное,ЮАО
Почта Банк,55.771366,37.67794,"г. Москва, ул. Бауманская, д. 38, стр. 2",Басманный,ЦАО
Почта Банк,55.764069,37.636709,"г. Москва, ул. Мясницкая, д. 26",Басманный,ЦАО
Почта Банк,55.6044,37.521404,"г. Москва, ул. Вильнюсская, д. 6",Ясенево,ЮЗАО
Почта Банк,55.856565,37.348522,"г. Москва, ш. Пятницкое, д. 43, корп. 2",Митино,СЗАО
Почта Банк,55.679257,37.573774,"г. Москва, ул. Кржижановского, д. 17, корп. 1",Академический,ЮЗАО
Почта Банк,55.767055,37.716956,"г. Москва, ул. Боровая, д. 20",Лефортово,ЮВАО
Почта Банк,55.845426,37.440069,"г. Москва, ул. Сходненская, д. 44/17",Южное Тушино,СЗАО
Почта Банк,55.675389,37.528038,"г. Москва, просп. Ленинский, д. 93",Ломоносовский,ЮЗАО
Почта Банк,55.677263,37.763088,"г. Москва, ул. Совхозная, д. 12",Люблино,ЮВАО
Почта Банк,55.890488,37.538928,"г. Москва, ул. Лобненская, д. 4",Дмитровский,САО
Почта Банк,55.734723,37.668709,"г. Москва, ул. Марксистская, д. 9",Таганский,ЦАО
Почта Банк,55.662716,37.554478,"г. Москва, ул. Наметкина, д. 13а",Черёмушки,ЮЗАО
Почта Банк,55.684127,37.598107,"г. Москва, ул. Винокурова, д. 28, корп. 1",Котловка,ЮЗАО
Почта Банк,55.866513,37.570892,"г. Москва, ул. Дубнинская, д. 12, корп. 3",Восточное Дегунино,САО
Почта Банк,55.803177,37.785849,"г. Москва, бул. Сиреневый, д. 15а",Северное Измайлово,ВАО
Почта Банк,55.739093,37.872684,"г. Москва, ул. Салтыковская, д. 27",Новокосино,ВАО
Почта Банк,55.579226,37.643458,"г. Москва, Востряковский пр-д, д. 11, корп. 1, стр. 2",Бирюлёво Западное,ЮАО
Почта Банк,55.756299,37.620944,"г. Москва, ул. Никольская, д. 7",Тверской,ЦАО
Почта Банк,55.723194,37.626636,"г. Москва, ул. Большая Серпуховская, д. 40, стр. 1",Замоскворечье,ЦАО
Почта Банк,55.653914,37.618749,"г. Москва, ш. Варшавское, д. 78/2",Нагорный,ЮАО
Почта Банк,55.704477,37.769149,"г. Москва, просп. Волгоградский, д. 88",Кузьминки,ЮВАО
Почта Банк,55.750245,37.823199,"г. Москва, просп. Зеленый, д. 66, корп. 1",Новогиреево,ВАО
Почта Банк,55.757761,37.698837,"г. Москва, ул. Красноказарменная, д. 9",Лефортово,ЮВАО
Почта Банк,55.767055,37.716956,"г. Москва, ул. Боровая, д. 20",Лефортово,ЮВАО
Почта Банк,55.739085,37.768517,"г. Москва, ул. Плеханова, д. 30",Перово,ВАО
Почта Банк,55.752767,37.791767,"г. Москва, ул. 3-я Владимирская, д. 31/33",Перово,ВАО
Почта Банк,55.771575,37.593965,"г. Москва, ул. 1-я Тверская-Ямская, д. 6",Тверской,ЦАО
Почта Банк,55.826131,37.514348,"г. Москва, ул. Клары Цеткин, д. 31",Войковский,САО
Почта Банк,55.856565,37.348522,"г. Москва, ш. Пятницкое, д. 43, корп. 2",Митино,СЗАО
Почта Банк,55.825404,37.435448,"г. Москва, ш. Волоколамское, д. 92, корп. 2",Покровское-Стрешнево,СЗАО
Почта Банк,55.71906,37.422404,"г. Москва, ш. Можайское, д. 29",Кунцево,ЗАО
Почта Банк,55.658884,37.409326,"г. Москва, ул. Богданова, д. 6",Солнцево,ЗАО
Почта Банк,55.775708,37.497554,"г. Москва, просп. Маршала Жукова, д. 9",Хорошёво-Мнёвники,СЗАО
Почта Банк,55.622426,37.506103,"г. Москва, ул. Профсоюзная, д. 152, корп. 1",Тёплый Стан,ЮЗАО
Почта Банк,55.784266,37.456534,"г. Москва, ул. Живописная, д. 12, корп. 1",Хорошёво-Мнёвники,СЗАО
Почта Банк,55.892752,37.529053,"г. Москва, ул. Клязьминская, д. 19",Дмитровский,САО
Почта Банк,55.61893,37.706583,"г. Москва, ул. Шипиловская, д. 13, корп. 2",Орехово-Борисово Северное,ЮАО
Почта Банк,55.784,37.634218,"г. Москва, просп. Мира, д. 51, стр. 1",Мещанский,ЦАО
Почта Банк,55.698062,37.496943,"г. Москва, ул. Винницкая, д. 1",Раменки,ЗАО
Почта Банк,55.641139,37.533372,"г. Москва, ул. Миклухо-Маклая, д. 55",Коньково,ЮЗАО
Почта Банк,55.6044,37.521404,"г. Москва, ул. Вильнюсская, д. 6",Ясенево,ЮЗАО
Почта Банк,55.682645,37.5634,"г. Москва, ул. Кржижановского, д. 5, корп. 1",Академический,ЮЗАО
Почта Банк,55.786549,37.593534,"г. Москва, ул. Новослободская, д. 49/2",Тверской,ЦАО
Почта Банк,55.857689,37.482247,"г. Москва, ул. Фестивальная, д. 39",Левобережный,САО
Почта Банк,55.772922,37.585966,"г. Москва, ул. Большая Грузинская, д. 62",Пресненский,ЦАО
Почта Банк,55.850431,37.451338,"г. Москва, бул. Химкинский, д. 1",Южное Тушино,СЗАО
Почта Банк,55.594571,37.611025,"г. Москва, ул. Россошанская, д. 7, корп. 1 Б",Чертаново Южное,ЮАО
Почта Банк,55.706645,37.666026,"г. Москва, ул. Сайкина, д. 2",Даниловский,ЮАО
Почта Банк,55.843705,37.356911,"г. Москва, ул. Дубравная, д. 39",Митино,СЗАО
Почта Банк,55.804602,37.762087,"г. Москва, ш. Щелковское, д. 10",Северное Измайлово,ВАО
Почта Банк,55.861844,37.563089,"г. Москва, бул. Бескудниковский, д. 12",Бескудниковский,САО
Почта Банк,55.727145,37.472483,"г. Москва, бул. Славянский, д. 5, корп. 1",Фили-Давыдково,ЗАО
Почта Банк,55.87525,37.512489,"г. Москва, ул. Новая, д. 10",Западное Дегунино,САО
Почта Банк,55.638931,37.770778,"г. Москва, ул. Алма-Атинская, д. 8, корп. 3",Братеево,ЮАО
Почта Банк,55.598981,37.538328,"г. Москва, ул. Паустовского, д. 8, корп. 1",Ясенево,ЮЗАО
Почта Банк,55.673946,37.661656,"г. Москва, просп. Андропова, д. 38",Нагатино-Садовники,ЮАО
Почта Банк,55.703455,37.816831,"г. Москва, ул. Ташкентская, д. 15/22",Выхино-Жулебино,ЮВАО
Почта Банк,55.653646,37.764533,"г. Москва, ул. Братиславская, д. 26",Марьино,ЮВАО
Почта Банк,55.790871,37.790133,"г. Москва, ул. 6-я Парковая, д. 13",Измайлово,ВАО
Почта Банк,55.799095,37.583128,"г. Москва, ул. Бутырская, д. 21",Савёловский,САО
Почта Банк,55.851782,37.640823,"г. Москва, ул. Седова, д. 7, корп. 1",Свиблово,СВАО
Почта Банк,55.718788,37.785922,"г. Москва, просп. Рязанский, д. 67/2",Рязанский,ЮВАО
Почта Банк,55.679753,37.726383,"г. Москва, ул. Шоссейная, д. 35",Печатники,ЮВАО
Почта Банк,55.816629,37.714399,"г. Москва, бул. Маршала Рокоссовского, д. 33/12",Богородское,ВАО
Почта Банк,55.883911,37.686616,"г. Москва, ул. Тайнинская, д. 24",Лосиноостровский,СВАО
Почта Банк,55.802398,37.726171,"г. Москва, ул. Халтуринская, д. 13",Преображенское,ВАО
Почта Банк,55.764963,37.833155,"г. Москва, ул. Молостовых, д. 1 Б",Ивановское,ВАО
Почта Банк,55.794431,37.774876,"г. Москва, пл. Измайловская, д. 11",Измайлово,ВАО
Почта Банк,55.79521,37.715845,"г. Москва, ул. Большая Черкизовская, д. 2, корп. 2",Преображенское,ВАО
Почта Банк,55.877949,37.716966,"г. Москва, ул. Лосевская, д. 22",Ярославский,СВАО
Почта Банк,55.803573,37.821896,"г. Москва, бул. Сиреневый, д. 65, корп. 1",Северное Измайлово,ВАО
Почта Банк,55.811477,37.798068,"г. Москва, ул. Уральская, д. 1",Гольяново,ВАО
Почта Банк,55.890488,37.538928,"г. Москва, ул. Лобненская, д. 4",Дмитровский,САО
Почта Банк,55.895828,37.573513,"г. Москва, ул. Абрамцевская, д. 3",Лианозово,СВАО
Почта Банк,55.69937,37.854323,"г. Москва, просп. Лермонтовский, д. 12",Выхино-Жулебино,ЮВАО
Почта Банк,55.548054,37.54551,"г. Москва, ул. Веневская, д. 3",Южное Бутово,ЮЗАО
Почта Банк,55.633183,37.678758,"г. Москва, ул. Медиков, д. 20",Царицыно,ЮАО
Почта Банк,55.677263,37.763088,"г. Москва, ул. Совхозная, д. 12",Люблино,ЮВАО
Почта Банк,55.769947,37.658661,"г. Москва, ул. Новая Басманная, д. 15, стр. 1",Красносельский,ЦАО
Почта Банк,55.65969,37.759092,"г. Москва, ул. Братиславская д. 15, корп. 1",Марьино,ЮВАО
Почта Банк,55.543202,37.525224,"г. Москва, ул. Адмирала Лазарева, д. 35, корп. 1",Южное Бутово,ЮЗАО
Почта Банк,55.734723,37.668709,"г. Москва, ул. Марксистская, д. 9",Таганский,ЦАО
Почта Банк,55.668608,37.543909,"г. Москва, ул. Архитектора Власова, д. 39",Обручевский,ЮЗАО
Почта Банк,55.890412,37.596432,"г. Москва, ул. Мурановская, д. 3",Бибирево,СВАО
Почта Банк,55.712192,37.607044,"г. Москва, ул. Шаболовка, д. 69/32",Даниловский,ЮАО
Почта Банк,55.708803,37.662603,"г. Москва, ул. Автозаводская, д. 5",Даниловский,ЮАО
Почта Банк,55.748136,37.587554,"г. Москва, ул. Арбат, д. 47/23",Арбат,ЦАО
Почта Банк,55.742261,37.595604,"г. Москва, ул. Пречистенка, д. 15",Хамовники,ЦАО
Почта Банк,55.72474,37.580153,"г. Москва, просп. Комсомольский, д. 31",Хамовники,ЦАО
Почта Банк,55.887879,37.669294,"г. Москва, ул. Широкая, д. 17, корп. 1",Северное Медведково,СВАО
Почта Банк,55.708368,37.48055,"г. Москва, ул. Веерная, д. 3, корп. 1",Очаково-Матвеевское,ЗАО
Почта Банк,55.750986,37.7836,"г. Москва, ул. 2-я Владимирская, д. 36",Перово,ВАО
Почта Банк,55.61149,37.719436,"г. Москва, бул. Ореховый, д. 13",Орехово-Борисово Северное,ЮАО
Почта Банк,55.708426,37.587782,"г. Москва, ул. Вавилова, д. 6",Донской,ЮАО
Почта Банк,55.794887,37.712812,"г. Москва, пл. Преображенская, д. 8",Преображенское,ВАО
Приморье,55.762368,37.657718,"г. Москва, ул. Земляной Вал, д. 7",Басманный,ЦАО
Примсоцбанк,55.720997,37.635563,"г. Москва, ул. Дубининская, д. 57, стр. 4",Даниловский,ЮАО
Прокоммерцбанк,55.807702,37.570056,"г. Москва, ул. Тимирязевская, д. 1",Тимирязевский,САО
Промсвязьбанк,55.73623,37.710358,"г. Москва, ул. Смирновская, д. 10, стр. 2",Нижегородский,ЮВАО
Промсвязьбанк,55.727932,37.589707,"г. Москва, наб. Фрунзенская, д. 22/2, корп. 10",Хамовники,ЦАО
Промсвязьбанк,55.746864,37.55216,"г. Москва, просп. Кутузовский, д. 18",Дорогомилово,ЗАО
Промсвязьбанк,55.774041,37.589734,"г. Москва, ул. 1-я Тверская-Ямская, д. 24",Тверской,ЦАО
Промсвязьбанк,55.765129,37.638829,"г. Москва, ул. Мясницкая, д. 30/1/2, стр. 2",Басманный,ЦАО
Промсвязьбанк,55.752349,37.635305,"г. Москва, пл. Славянская, д. 2/5",Таганский,ЦАО
Промсвязьбанк,55.752984,37.63362,"г. Москва, пл. Славянская, д. 2/5/4, стр. 3",Таганский,ЦАО
Промсвязьбанк,55.757886,37.572622,"г. Москва, пер. Капранова, д. 3, стр. 2",Пресненский,ЦАО
Промсвязьбанк,55.771225,37.595586,"г. Москва, ул. 2-я Тверская-Ямская, д. 8",Тверской,ЦАО
Промсвязьбанк,55.709158,37.660679,"г. Москва, ул. Автозаводская, д. 6",Даниловский,ЮАО
Промсвязьбанк,55.648561,37.618966,"г. Москва, ш. Варшавское, д. 90, корп. 1",Нагорный,ЮАО
Промсвязьбанк,55.753157,37.633732,"г. Москва, пл. Славянская, д. 2/5/4, стр. 3",Таганский,ЦАО
Промсвязьбанк,55.773057,37.675839,"г. Москва, ул. Нижняя Красносельская, д. 45/17, стр. 1",Басманный,ЦАО
Промсвязьбанк,55.702995,37.766361,"г. Москва, ул. Зеленодольская, д. 41, корп.1",Кузьминки,ЮВАО
Промсвязьбанк,55.741052,37.536359,"г. Москва, просп. Кутузовский, д. 30/32",Дорогомилово,ЗАО
Промсвязьбанк,55.72312,37.621565,"г. Москва, ул. Люсиновская, д. 36, стр. 1",Замоскворечье,ЦАО
Промсвязьбанк,55.651448,37.744196,"г. Москва, ул. Люблинская, д. 163/1",Марьино,ЮВАО
Промсвязьбанк,55.741018,37.417682,"г. Москва, ул. Ярцевская, д. 32",Кунцево,ЗАО
Промсвязьбанк,55.724256,37.651537,"г. Москва, наб. Дербеневская, д. 7, стр. 4",Даниловский,ЮАО
Промсвязьбанк,55.752964,37.59099,"г. Москва, ул. Новый Арбат, д. 18",Арбат,ЦАО
Промсвязьбанк,55.728644,37.6109,"г. Москва, просп. Ленинский, д. 2а",Якиманка,ЦАО
Промсвязьбанк,55.794458,37.494272,"г. Москва, ул. Народного Ополчения, д. 49, корп. 1",Щукино,СЗАО
Промсвязьбанк,55.777616,37.521973,"г. Москва, ш. Хорошевское, д. 35, корп. 1",Хорошёвский,САО
Промсвязьбанк,55.809587,37.638034,"г. Москва, просп. Мира, д. 116а",Алексеевский,СВАО
Промсвязьбанк,55.677392,37.565643,"г. Москва, просп. Нахимовский, д. 40",Академический,ЮЗАО
Промсвязьбанк,55.769497,37.647463,"г. Москва, ул. Садовая-Спасская, д. 19, стр. 1",Красносельский,ЦАО
Промсвязьбанк,55.808579,37.512451,"г. Москва, просп. Ленинградский, д. 80, корп. 21",Сокол,САО
Промсвязьбанк,55.793784,37.695748,"г. Москва, ул. Стромынка, д. 18, стр. 27",Сокольники,ВАО
Промсвязьбанк,55.738461,37.661188,"г. Москва, ул. Марксистская, д. 3, стр. 1",Таганский,ЦАО
Промсвязьбанк,55.709295,37.620918,"г. Москва, ул. Большая Тульская, д. 2",Даниловский,ЮАО
Промсвязьбанк,55.678027,37.510237,"г. Москва, просп. Вернадского, д. 37, корп. 1 Б",Проспект Вернадского,ЗАО
Промсвязьбанк,55.622561,37.604069,"г. Москва, ул. Днепропетровская, д. 2",Чертаново Северное,ЮАО
Промсельхозбанк,55.76636,37.526647,"г. Москва, туп. 1-й Магистральный, д. 11, стр. 1",Хорошёвский,САО
Промтрансбанк,55.756445,37.610712,"г. Москва, ул. Моховая, д. 11, стр. 13",Тверской,ЦАО
ПростоБанк,55.722637,37.56112,"г. Москва, ул. Усачева, д. 35, стр. 1",Хамовники,ЦАО
Профессионал Банк,55.781464,37.606849,"г. Москва, ул. Селезневская, д. 15а, стр. 1",Тверской,ЦАО
Развитие-Столица,55.758614,37.664335,"г. Москва, пер. Нижний Сусальный, д. 5, стр. 15",Басманный,ЦАО
Развитие-Столица,55.706039,37.404448,"г. Москва, ш. Сколковское, д. 31, стр. 1",Можайский,ЗАО
Райффайзен Банк,55.66419,37.598272,"г. Москва, ул. Одесская, д. 2",Зюзино,ЮЗАО
Райффайзен Банк,55.744103,37.58427,"г. Москва, пл. Смоленская-Сенная, д. 28",Арбат,ЦАО
Райффайзен Банк,55.892876,37.585585,"г. Москва, ш. Алтуфьевское, д. 87",Лианозово,СВАО
Райффайзен Банк,55.77376,37.681264,"г. Москва, ул. Бакунинская, д. 10/12, стр. 5",Басманный,ЦАО
Райффайзен Банк,55.642605,37.52443,"г. Москва, ул. Профсоюзная, д. 104",Коньково,ЮЗАО
Райффайзен Банк,55.87541,37.532681,"г. Москва, ул. 800-летия Москвы, д. 2, корп. 2",Дмитровский,САО
Райффайзен Банк,55.821251,37.49743,"г. Москва, ш. Ленинградское, д. 16а, стр. 1",Войковский,САО
Райффайзен Банк,55.730712,37.674409,"г. Москва, просп. Волгоградский, д. 9, стр. 1",Таганский,ЦАО
Райффайзен Банк,55.567988,37.566848,"г. Москва, ул. Грина, д. 11",Северное Бутово,ЮЗАО
Райффайзен Банк,55.702432,37.848448,"г. Москва, просп. Лермонтовский, д. 6",Выхино-Жулебино,ЮВАО
Райффайзен Банк,55.609987,37.732589,"г. Москва, ул. Воронежская, д. 16",Орехово-Борисово Южное,ЮАО
Райффайзен Банк,55.82084,37.645016,"г. Москва, ул. Космонавтов, д. 4, стр. 1",Алексеевский,СВАО
Райффайзен Банк,55.739931,37.530583,"г. Москва, просп. Кутузовский, д. 34, стр. 14",Дорогомилово,ЗАО
Райффайзен Банк,55.795646,37.540618,"г. Москва, просп. Ленинградский, д. 39а",Хорошёвский,САО
Райффайзен Банк,55.655603,37.494002,"г. Москва, просп. Ленинский, д. 148",Тропарёво-Никулино,ЗАО
Райффайзен Банк,55.69153,37.549732,"г. Москва, просп. Ленинский, д. 66",Гагаринский,ЮЗАО
Райффайзен Банк,55.676518,37.761224,"г. Москва, ул. Краснодарская, д. 48",Люблино,ЮВАО
Райффайзен Банк,55.792097,37.496945,"г. Москва, ул. Маршала Бирюзова, д. 8, корп. 1",Щукино,СЗАО
Райффайзен Банк,55.848472,37.35453,"г. Москва, ул. Митинская, д. 37",Митино,СЗАО
Райффайзен Банк,55.724261,37.447002,"г. Москва, ш. Можайское, д. 2",Кунцево,ЗАО
Райффайзен Банк,55.751136,37.532998,"г. Москва, ул. Тестовская, д. 10",Пресненский,ЦАО
Райффайзен Банк,55.695611,37.662366,"г. Москва, просп. Андропова, д. 18, корп. 2",Даниловский,ЮАО
Райффайзен Банк,55.762314,37.634577,"г. Москва, ул. Мясницкая, д. 22/2/5, стр. 1",Басманный,ЦАО
Райффайзен Банк,55.793828,37.509755,"г. Москва, ул. Новопесчаная, д. 20/10, корп. 2",Сокол,САО
Райффайзен Банк,55.738942,37.596531,"г. Москва, ул. Остоженка, д. 27, корп. 1",Хамовники,ЦАО
Райффайзен Банк,55.752765,37.791824,"г. Москва, ул. 3-я Владимирская, д. 31/33",Перово,ВАО
Райффайзен Банк,55.746391,37.672643,"г. Москва, ул. Сергия Радонежского д. 4",Таганский,ЦАО
Райффайзен Банк,55.795024,37.706715,"г. Москва, ул. Преображенская, д. 2, корп. 1",Преображенское,ВАО
Райффайзен Банк,55.78639,37.636305,"г. Москва, пер. Банный, д. 3",Мещанский,ЦАО
Райффайзен Банк,55.682239,37.566798,"г. Москва, ул. Профсоюзная, д. 20/9",Академический,ЮЗАО
Райффайзен Банк,55.739257,37.628158,"г. Москва, ул. Пятницкая, д. 34",Замоскворечье,ЦАО
Райффайзен Банк,55.845564,37.477807,"г. Москва, ш. Ленинградское, д. 68",Головинский,САО
Райффайзен Банк,55.754881,37.609062,"г. Москва, пер. Романов, д. 4",Арбат,ЦАО
Райффайзен Банк,55.741317,37.584073,"г. Москва, бул. Смоленский, д. 13/1",Хамовники,ЦАО
Райффайзен Банк,55.658893,37.40961,"г. Москва, ул. Богданова, д. 6",Солнцево,ЗАО
Райффайзен Банк,55.799513,37.407255,"г. Москва, ул. Таллинская, д. 26",Строгино,СЗАО
Райффайзен Банк,55.773979,37.588926,"г. Москва, ул. 1-я Тверская-Ямская, д. 15",Тверской,ЦАО
Райффайзен Банк,55.702482,37.509169,"г. Москва, просп. Мичуринский, д. 7",Раменки,ЗАО
Райффайзен Банк,55.737511,37.5048,"г. Москва, ул. Василисы Кожиной, д. 1",Филёвский Парк,ЗАО
Райффайзен Банк,55.646611,37.6065,"г. Москва, бул. Симферопольский, д. 29, корп. 3",Нагорный,ЮАО
Райффайзен Банк,55.721362,37.609581,"г. Москва, ул. Шаболовка, д. 20, стр. 1",Якиманка,ЦАО
Райффайзен Банк,55.817557,37.797635,"г. Москва, ул. Уральская, д. 11",Гольяново,ВАО
РБА,55.722489,37.604469,"г. Москва, просп. Ленинский, д. 11, стр. 3",Якиманка,ЦАО
Реалист Банк,55.761436,37.631806,"г. Москва, пер. Милютинский, д. 2",Красносельский,ЦАО
Реалист Банк,55.744282,37.660808,"г. Москва, ул. Станиславского, д. 4, стр. 1",Таганский,ЦАО
Ренессанс Кредит,55.729015,37.64651,"г. Москва, ул. Кожевническая, д. 14",Даниловский,ЮАО
Ренессанс Кредит,55.772556,37.585549,"г. Москва, ул. Большая Грузинская, д. 62",Пресненский,ЦАО
Ренессанс Кредит,55.656549,37.618688,"г. Москва, ш. Варшавское, д. 72, корп. 2",Нагорный,ЮАО
Ренессанс Кредит,55.756337,37.406987,"г. Москва, бул. Осенний, д. 5, корп. 1",Крылатское,ЗАО
Ренессанс Кредит,55.645529,37.747244,"г. Москва, ул. Люблинская, д. 175",Марьино,ЮВАО
Ренессанс Кредит,55.886467,37.659507,"г. Москва, ул. Широкая, д. 12",Северное Медведково,СВАО
Ренессанс Кредит,55.729013,37.646506,"г. Москва, ул. Кожевническая, д. 14",Даниловский,ЮАО
Ренессанс Кредит,55.750113,37.788871,"г. Москва, просп. Зеленый, д. 22",Новогиреево,ВАО
Ренессанс Кредит,55.680475,37.513944,"г. Москва, просп. Вернадского, д. 33",Ломоносовский,ЮЗАО
Ренессанс Кредит,55.78703,37.6353,"г. Москва, просп. Мира, д. 68",Мещанский,ЦАО
Ренессанс Кредит,55.852068,37.443729,"г. Москва, бул. Химкинский, д. 16, корп. 1",Северное Тушино,СЗАО
Рента-Банк,55.731939,37.546231,"г. Москва, наб. Бережковская, д. 20г",Дорогомилово,ЗАО
РЕСО Кредит,55.727178,37.535288,"г. Москва, ш. Воробьевское, д. 6",Раменки,ЗАО
РЕСО Кредит,55.74187,37.67184,"г. Москва, ул. Большая Андроньевская, д. 17",Таганский,ЦАО
РЕСО Кредит,55.7693,37.599323,"г. Москва, ул. Тверская, д. 28, корп. 2",Тверской,ЦАО
Республиканский Кредитный Альянс,55.739078,37.657305,"г. Москва, ул. Воронцовская, д. 13/14, стр. 1",Таганский,ЦАО
РН Банк,55.750622,37.653591,"г. Москва, наб. Серебряническая, д. 29",Таганский,ЦАО
РНКБ,55.775628,37.605253,"г. Москва, ул. Краснопролетарская, д. 9, стр. 5",Тверской,ЦАО
РНКБ,55.753393,37.594631,"г. Москва, ул. Большая Молчановка, д. 12, стр. 1",Арбат,ЦАО
Росбанк,55.772909,37.647851,"г. Москва, ул. Маши Порываевой, д. 34",Красносельский,ЦАО
Росбанк,55.643593,37.524714,"г. Москва, ул. Миклухо-Маклая, д. 47а, стр. 1",Коньково,ЮЗАО
Росбанк,55.709018,37.620761,"г. Москва, ул. Большая Тульская, д. 2",Даниловский,ЮАО
Росбанк,55.702479,37.848421,"г. Москва, просп. Лермонтовский, д. 6",Выхино-Жулебино,ЮВАО
Росбанк,55.736495,37.600664,"г. Москва, наб. Пречистенская, д. 5",Хамовники,ЦАО
Росбанк,55.71003,37.65426,"г. Москва, ул. Ленинская Слобода, д. 26",Даниловский,ЮАО
Росбанк,55.846959,37.35773,"г. Москва, ул. Митинская, д. 29",Митино,СЗАО
Росбанк,55.750239,37.536816,"г. Москва, 1-й Красногвардейский пр-д, д. 19",Пресненский,ЦАО
Росбанк,55.779294,37.633266,"г. Москва, просп. Мира, д. 36, стр. 1",Мещанский,ЦАО
Росбанк,55.804952,37.518164,"г. Москва, просп. Ленинградский, д. 74, корп. 1",Аэропорт,САО
Росбанк,55.772857,37.647834,"г. Москва, ул. Маши Порываевой, д. 34",Красносельский,ЦАО
Росбанк,55.750568,37.536403,"г. Москва, 1-й Красногвардейский пр-д, д. 19",Пресненский,ЦАО
Росбанк,55.750535,37.536526,"г. Москва, 1-й Красногвардейский пр-д, д. 19",Пресненский,ЦАО
